category,file,animation
"animal","harthmere_animal_chicken_black.gltf","Sit"
"animal","harthmere_animal_chicken_black.gltf","Stand"
"animal","harthmere_animal_chicken_black.gltf","Jump"
"animal","harthmere_animal_chicken_black.gltf","Fall"
"animal","harthmere_animal_chicken_black.gltf","Falling"
"animal","harthmere_animal_chicken_black.gltf","Landing"
"animal","harthmere_animal_chicken_black.gltf","Dodging"
"animal","harthmere_animal_chicken_black.gltf","SidestepLeft"
"animal","harthmere_animal_chicken_black.gltf","SidestepRight"
"animal","harthmere_animal_chicken_black.gltf","Sidestep"
"animal","harthmere_animal_chicken_black.gltf","TurnLeft"
"animal","harthmere_animal_chicken_black.gltf","TurnRight"
"animal","harthmere_animal_chicken_black.gltf","Graze"
"animal","harthmere_animal_chicken_black.gltf","Eat"
"animal","harthmere_animal_chicken_black.gltf","Drink"
"animal","harthmere_animal_chicken_black.gltf","Sniff"
"animal","harthmere_animal_chicken_black.gltf","LookAround"
"animal","harthmere_animal_chicken_black.gltf","Roar"
"animal","harthmere_animal_chicken_black.gltf","Howl"
"animal","harthmere_animal_chicken_black.gltf","Growl"
"animal","harthmere_animal_chicken_black.gltf","Bark"
"animal","harthmere_animal_chicken_black.gltf","Meow"
"animal","harthmere_animal_chicken_black.gltf","Bleat"
"animal","harthmere_animal_chicken_black.gltf","Moo"
"animal","harthmere_animal_chicken_black.gltf","Neigh"
"animal","harthmere_animal_chicken_black.gltf","Chirp"
"animal","harthmere_animal_chicken_black.gltf","Spawn"
"animal","harthmere_animal_chicken_black.gltf","Despawn"
"animal","harthmere_animal_chicken_black.gltf","Stunned"
"animal","harthmere_animal_chicken_black.gltf","Swim"
"animal","harthmere_animal_chicken_black.gltf","Trot"
"animal","harthmere_animal_chicken_black.gltf","Canter"
"animal","harthmere_animal_chicken_brown.gltf","Idle"
"animal","harthmere_animal_chicken_brown.gltf","Walk"
"animal","harthmere_animal_chicken_brown.gltf","Walking"
"animal","harthmere_animal_chicken_brown.gltf","Run"
"animal","harthmere_animal_chicken_brown.gltf","Running"
"animal","harthmere_animal_chicken_brown.gltf","Flee"
"animal","harthmere_animal_chicken_brown.gltf","Attack"
"animal","harthmere_animal_chicken_brown.gltf","HeavyAttack"
"animal","harthmere_animal_chicken_brown.gltf","Bite"
"animal","harthmere_animal_chicken_brown.gltf","Claw"
"animal","harthmere_animal_chicken_brown.gltf","Kick"
"animal","harthmere_animal_chicken_brown.gltf","Charge"
"animal","harthmere_animal_chicken_brown.gltf","Pounce"
"animal","harthmere_animal_chicken_brown.gltf","Peck"
"animal","harthmere_animal_chicken_brown.gltf","Scratch"
"animal","harthmere_animal_chicken_brown.gltf","TailWhip"
"animal","harthmere_animal_chicken_brown.gltf","ShieldBlock"
"animal","harthmere_animal_chicken_brown.gltf","Block"
"animal","harthmere_animal_chicken_brown.gltf","HitReact"
"animal","harthmere_animal_chicken_brown.gltf","Death"
"animal","harthmere_animal_chicken_brown.gltf","Revive"
"animal","harthmere_animal_chicken_brown.gltf","Sleep"
"animal","harthmere_animal_chicken_brown.gltf","Sit"
"animal","harthmere_animal_chicken_brown.gltf","Stand"
"animal","harthmere_animal_chicken_brown.gltf","Jump"
"animal","harthmere_animal_chicken_brown.gltf","Fall"
"animal","harthmere_animal_chicken_brown.gltf","Falling"
"animal","harthmere_animal_chicken_brown.gltf","Landing"
"animal","harthmere_animal_chicken_brown.gltf","Dodging"
"animal","harthmere_animal_chicken_brown.gltf","SidestepLeft"
"animal","harthmere_animal_chicken_brown.gltf","SidestepRight"
"animal","harthmere_animal_chicken_brown.gltf","Sidestep"
"animal","harthmere_animal_chicken_brown.gltf","TurnLeft"
"animal","harthmere_animal_chicken_brown.gltf","TurnRight"
"animal","harthmere_animal_chicken_brown.gltf","Graze"
"animal","harthmere_animal_chicken_brown.gltf","Eat"
"animal","harthmere_animal_chicken_brown.gltf","Drink"
"animal","harthmere_animal_chicken_brown.gltf","Sniff"
"animal","harthmere_animal_chicken_brown.gltf","LookAround"
"animal","harthmere_animal_chicken_brown.gltf","Roar"
"animal","harthmere_animal_chicken_brown.gltf","Howl"
"animal","harthmere_animal_chicken_brown.gltf","Growl"
"animal","harthmere_animal_chicken_brown.gltf","Bark"
"animal","harthmere_animal_chicken_brown.gltf","Meow"
"animal","harthmere_animal_chicken_brown.gltf","Bleat"
"animal","harthmere_animal_chicken_brown.gltf","Moo"
"animal","harthmere_animal_chicken_brown.gltf","Neigh"
"animal","harthmere_animal_chicken_brown.gltf","Chirp"
"animal","harthmere_animal_chicken_brown.gltf","Spawn"
"animal","harthmere_animal_chicken_brown.gltf","Despawn"
"animal","harthmere_animal_chicken_brown.gltf","Stunned"
"animal","harthmere_animal_chicken_brown.gltf","Swim"
"animal","harthmere_animal_chicken_brown.gltf","Trot"
"animal","harthmere_animal_chicken_brown.gltf","Canter"
"animal","harthmere_animal_chicken_white.gltf","Idle"
"animal","harthmere_animal_chicken_white.gltf","Walk"
"animal","harthmere_animal_chicken_white.gltf","Walking"
"animal","harthmere_animal_chicken_white.gltf","Run"
"animal","harthmere_animal_chicken_white.gltf","Running"
"animal","harthmere_animal_chicken_white.gltf","Flee"
"animal","harthmere_animal_chicken_white.gltf","Attack"
"animal","harthmere_animal_chicken_white.gltf","HeavyAttack"
"animal","harthmere_animal_chicken_white.gltf","Bite"
"animal","harthmere_animal_chicken_white.gltf","Claw"
"animal","harthmere_animal_chicken_white.gltf","Kick"
"animal","harthmere_animal_chicken_white.gltf","Charge"
"animal","harthmere_animal_chicken_white.gltf","Pounce"
"animal","harthmere_animal_chicken_white.gltf","Peck"
"animal","harthmere_animal_chicken_white.gltf","Scratch"
"animal","harthmere_animal_chicken_white.gltf","TailWhip"
"animal","harthmere_animal_chicken_white.gltf","ShieldBlock"
"animal","harthmere_animal_chicken_white.gltf","Block"
"animal","harthmere_animal_chicken_white.gltf","HitReact"
"animal","harthmere_animal_chicken_white.gltf","Death"
"animal","harthmere_animal_chicken_white.gltf","Revive"
"animal","harthmere_animal_chicken_white.gltf","Sleep"
"animal","harthmere_animal_chicken_white.gltf","Sit"
"animal","harthmere_animal_chicken_white.gltf","Stand"
"animal","harthmere_animal_chicken_white.gltf","Jump"
"animal","harthmere_animal_chicken_white.gltf","Fall"
"animal","harthmere_animal_chicken_white.gltf","Falling"
"animal","harthmere_animal_chicken_white.gltf","Landing"
"animal","harthmere_animal_chicken_white.gltf","Dodging"
"animal","harthmere_animal_chicken_white.gltf","SidestepLeft"
"animal","harthmere_animal_chicken_white.gltf","SidestepRight"
"animal","harthmere_animal_chicken_white.gltf","Sidestep"
"animal","harthmere_animal_chicken_white.gltf","TurnLeft"
"animal","harthmere_animal_chicken_white.gltf","TurnRight"
"animal","harthmere_animal_chicken_white.gltf","Graze"
"animal","harthmere_animal_chicken_white.gltf","Eat"
"animal","harthmere_animal_chicken_white.gltf","Drink"
"animal","harthmere_animal_chicken_white.gltf","Sniff"
"animal","harthmere_animal_chicken_white.gltf","LookAround"
"animal","harthmere_animal_chicken_white.gltf","Roar"
"animal","harthmere_animal_chicken_white.gltf","Howl"
"animal","harthmere_animal_chicken_white.gltf","Growl"
"animal","harthmere_animal_chicken_white.gltf","Bark"
"animal","harthmere_animal_chicken_white.gltf","Meow"
"animal","harthmere_animal_chicken_white.gltf","Bleat"
"animal","harthmere_animal_chicken_white.gltf","Moo"
"animal","harthmere_animal_chicken_white.gltf","Neigh"
"animal","harthmere_animal_chicken_white.gltf","Chirp"
"animal","harthmere_animal_chicken_white.gltf","Spawn"
"animal","harthmere_animal_chicken_white.gltf","Despawn"
"animal","harthmere_animal_chicken_white.gltf","Stunned"
"animal","harthmere_animal_chicken_white.gltf","Swim"
"animal","harthmere_animal_chicken_white.gltf","Trot"
"animal","harthmere_animal_chicken_white.gltf","Canter"
"animal","harthmere_animal_cow_black.gltf","Idle"
"animal","harthmere_animal_cow_black.gltf","Walk"
"animal","harthmere_animal_cow_black.gltf","Walking"
"animal","harthmere_animal_cow_black.gltf","Run"
"animal","harthmere_animal_cow_black.gltf","Running"
"animal","harthmere_animal_cow_black.gltf","Flee"
"animal","harthmere_animal_cow_black.gltf","Attack"
"animal","harthmere_animal_cow_black.gltf","HeavyAttack"
"animal","harthmere_animal_cow_black.gltf","Bite"
"animal","harthmere_animal_cow_black.gltf","Claw"
"animal","harthmere_animal_cow_black.gltf","Kick"
"animal","harthmere_animal_cow_black.gltf","Charge"
"animal","harthmere_animal_cow_black.gltf","Pounce"
"animal","harthmere_animal_cow_black.gltf","Peck"
"animal","harthmere_animal_cow_black.gltf","Scratch"
"animal","harthmere_animal_cow_black.gltf","TailWhip"
"animal","harthmere_animal_cow_black.gltf","ShieldBlock"
"animal","harthmere_animal_cow_black.gltf","Block"
"animal","harthmere_animal_cow_black.gltf","HitReact"
"animal","harthmere_animal_cow_black.gltf","Death"
"animal","harthmere_animal_cow_black.gltf","Revive"
"animal","harthmere_animal_cow_black.gltf","Sleep"
"animal","harthmere_animal_cow_black.gltf","Sit"
"animal","harthmere_animal_cow_black.gltf","Stand"
"animal","harthmere_animal_cow_black.gltf","Jump"
"animal","harthmere_animal_cow_black.gltf","Fall"
"animal","harthmere_animal_cow_black.gltf","Falling"
"animal","harthmere_animal_cow_black.gltf","Landing"
"animal","harthmere_animal_cow_black.gltf","Dodging"
"animal","harthmere_animal_cow_black.gltf","SidestepLeft"
"animal","harthmere_animal_cow_black.gltf","SidestepRight"
"animal","harthmere_animal_cow_black.gltf","Sidestep"
"animal","harthmere_animal_cow_black.gltf","TurnLeft"
"animal","harthmere_animal_cow_black.gltf","TurnRight"
"animal","harthmere_animal_cow_black.gltf","Graze"
"animal","harthmere_animal_cow_black.gltf","Eat"
"animal","harthmere_animal_cow_black.gltf","Drink"
"animal","harthmere_animal_cow_black.gltf","Sniff"
"animal","harthmere_animal_cow_black.gltf","LookAround"
"animal","harthmere_animal_cow_black.gltf","Roar"
"animal","harthmere_animal_cow_black.gltf","Howl"
"animal","harthmere_animal_cow_black.gltf","Growl"
"animal","harthmere_animal_cow_black.gltf","Bark"
"animal","harthmere_animal_cow_black.gltf","Meow"
"animal","harthmere_animal_cow_black.gltf","Bleat"
"animal","harthmere_animal_cow_black.gltf","Moo"
"animal","harthmere_animal_cow_black.gltf","Neigh"
"animal","harthmere_animal_cow_black.gltf","Chirp"
"animal","harthmere_animal_cow_black.gltf","Spawn"
"animal","harthmere_animal_cow_black.gltf","Despawn"
"animal","harthmere_animal_cow_black.gltf","Stunned"
"animal","harthmere_animal_cow_black.gltf","Swim"
"animal","harthmere_animal_cow_black.gltf","Trot"
"animal","harthmere_animal_cow_black.gltf","Canter"
"animal","harthmere_animal_cow_brown.gltf","Idle"
"animal","harthmere_animal_cow_brown.gltf","Walk"
"animal","harthmere_animal_cow_brown.gltf","Walking"
"animal","harthmere_animal_cow_brown.gltf","Run"
"animal","harthmere_animal_cow_brown.gltf","Running"
"animal","harthmere_animal_cow_brown.gltf","Flee"
"animal","harthmere_animal_cow_brown.gltf","Attack"
"animal","harthmere_animal_cow_brown.gltf","HeavyAttack"
"animal","harthmere_animal_cow_brown.gltf","Bite"
"animal","harthmere_animal_cow_brown.gltf","Claw"
"animal","harthmere_animal_cow_brown.gltf","Kick"
"animal","harthmere_animal_cow_brown.gltf","Charge"
"animal","harthmere_animal_cow_brown.gltf","Pounce"
"animal","harthmere_animal_cow_brown.gltf","Peck"
"animal","harthmere_animal_cow_brown.gltf","Scratch"
"animal","harthmere_animal_cow_brown.gltf","TailWhip"
"animal","harthmere_animal_cow_brown.gltf","ShieldBlock"
"animal","harthmere_animal_cow_brown.gltf","Block"
"animal","harthmere_animal_cow_brown.gltf","HitReact"
"animal","harthmere_animal_cow_brown.gltf","Death"
"animal","harthmere_animal_cow_brown.gltf","Revive"
"animal","harthmere_animal_cow_brown.gltf","Sleep"
"animal","harthmere_animal_cow_brown.gltf","Sit"
"animal","harthmere_animal_cow_brown.gltf","Stand"
"animal","harthmere_animal_cow_brown.gltf","Jump"
"animal","harthmere_animal_cow_brown.gltf","Fall"
"animal","harthmere_animal_cow_brown.gltf","Falling"
"animal","harthmere_animal_cow_brown.gltf","Landing"
"animal","harthmere_animal_cow_brown.gltf","Dodging"
"animal","harthmere_animal_cow_brown.gltf","SidestepLeft"
"animal","harthmere_animal_cow_brown.gltf","SidestepRight"
"animal","harthmere_animal_cow_brown.gltf","Sidestep"
"animal","harthmere_animal_cow_brown.gltf","TurnLeft"
"animal","harthmere_animal_cow_brown.gltf","TurnRight"
"animal","harthmere_animal_cow_brown.gltf","Graze"
"animal","harthmere_animal_cow_brown.gltf","Eat"
"animal","harthmere_animal_cow_brown.gltf","Drink"
"animal","harthmere_animal_cow_brown.gltf","Sniff"
"animal","harthmere_animal_cow_brown.gltf","LookAround"
"animal","harthmere_animal_cow_brown.gltf","Roar"
"animal","harthmere_animal_cow_brown.gltf","Howl"
"animal","harthmere_animal_cow_brown.gltf","Growl"
"animal","harthmere_animal_cow_brown.gltf","Bark"
"animal","harthmere_animal_cow_brown.gltf","Meow"
"animal","harthmere_animal_cow_brown.gltf","Bleat"
"animal","harthmere_animal_cow_brown.gltf","Moo"
"animal","harthmere_animal_cow_brown.gltf","Neigh"
"animal","harthmere_animal_cow_brown.gltf","Chirp"
"animal","harthmere_animal_cow_brown.gltf","Spawn"
"animal","harthmere_animal_cow_brown.gltf","Despawn"
"animal","harthmere_animal_cow_brown.gltf","Stunned"
"animal","harthmere_animal_cow_brown.gltf","Swim"
"animal","harthmere_animal_cow_brown.gltf","Trot"
"animal","harthmere_animal_cow_brown.gltf","Canter"
"animal","harthmere_animal_cow_spotted.gltf","Idle"
"animal","harthmere_animal_cow_spotted.gltf","Walk"
"animal","harthmere_animal_cow_spotted.gltf","Walking"
"animal","harthmere_animal_cow_spotted.gltf","Run"
"animal","harthmere_animal_cow_spotted.gltf","Running"
"animal","harthmere_animal_cow_spotted.gltf","Flee"
"animal","harthmere_animal_cow_spotted.gltf","Attack"
"animal","harthmere_animal_cow_spotted.gltf","HeavyAttack"
"animal","harthmere_animal_cow_spotted.gltf","Bite"
"animal","harthmere_animal_cow_spotted.gltf","Claw"
"animal","harthmere_animal_cow_spotted.gltf","Kick"
"animal","harthmere_animal_cow_spotted.gltf","Charge"
"animal","harthmere_animal_cow_spotted.gltf","Pounce"
"animal","harthmere_animal_cow_spotted.gltf","Peck"
"animal","harthmere_animal_cow_spotted.gltf","Scratch"
"animal","harthmere_animal_cow_spotted.gltf","TailWhip"
"animal","harthmere_animal_cow_spotted.gltf","ShieldBlock"
"animal","harthmere_animal_cow_spotted.gltf","Block"
"animal","harthmere_animal_cow_spotted.gltf","HitReact"
"animal","harthmere_animal_cow_spotted.gltf","Death"
"animal","harthmere_animal_cow_spotted.gltf","Revive"
"animal","harthmere_animal_cow_spotted.gltf","Sleep"
"animal","harthmere_animal_cow_spotted.gltf","Sit"
"animal","harthmere_animal_cow_spotted.gltf","Stand"
"animal","harthmere_animal_cow_spotted.gltf","Jump"
"animal","harthmere_animal_cow_spotted.gltf","Fall"
"animal","harthmere_animal_cow_spotted.gltf","Falling"
"animal","harthmere_animal_cow_spotted.gltf","Landing"
"animal","harthmere_animal_cow_spotted.gltf","Dodging"
"animal","harthmere_animal_cow_spotted.gltf","SidestepLeft"
"animal","harthmere_animal_cow_spotted.gltf","SidestepRight"
"animal","harthmere_animal_cow_spotted.gltf","Sidestep"
"animal","harthmere_animal_cow_spotted.gltf","TurnLeft"
"animal","harthmere_animal_cow_spotted.gltf","TurnRight"
"animal","harthmere_animal_cow_spotted.gltf","Graze"
"animal","harthmere_animal_cow_spotted.gltf","Eat"
"animal","harthmere_animal_cow_spotted.gltf","Drink"
"animal","harthmere_animal_cow_spotted.gltf","Sniff"
"animal","harthmere_animal_cow_spotted.gltf","LookAround"
"animal","harthmere_animal_cow_spotted.gltf","Roar"
"animal","harthmere_animal_cow_spotted.gltf","Howl"
"animal","harthmere_animal_cow_spotted.gltf","Growl"
"animal","harthmere_animal_cow_spotted.gltf","Bark"
"animal","harthmere_animal_cow_spotted.gltf","Meow"
"animal","harthmere_animal_cow_spotted.gltf","Bleat"
"animal","harthmere_animal_cow_spotted.gltf","Moo"
"animal","harthmere_animal_cow_spotted.gltf","Neigh"
"animal","harthmere_animal_cow_spotted.gltf","Chirp"
"animal","harthmere_animal_cow_spotted.gltf","Spawn"
"animal","harthmere_animal_cow_spotted.gltf","Despawn"
"animal","harthmere_animal_cow_spotted.gltf","Stunned"
"animal","harthmere_animal_cow_spotted.gltf","Swim"
"animal","harthmere_animal_cow_spotted.gltf","Trot"
"animal","harthmere_animal_cow_spotted.gltf","Canter"
"animal","harthmere_animal_deer_doe.gltf","Idle"
"animal","harthmere_animal_deer_doe.gltf","Walk"
"animal","harthmere_animal_deer_doe.gltf","Walking"
"animal","harthmere_animal_deer_doe.gltf","Run"
"animal","harthmere_animal_deer_doe.gltf","Running"
"animal","harthmere_animal_deer_doe.gltf","Flee"
"animal","harthmere_animal_deer_doe.gltf","Attack"
"animal","harthmere_animal_deer_doe.gltf","HeavyAttack"
"animal","harthmere_animal_deer_doe.gltf","Bite"
"animal","harthmere_animal_deer_doe.gltf","Claw"
"animal","harthmere_animal_deer_doe.gltf","Kick"
"animal","harthmere_animal_deer_doe.gltf","Charge"
"animal","harthmere_animal_deer_doe.gltf","Pounce"
"animal","harthmere_animal_deer_doe.gltf","Peck"
"animal","harthmere_animal_deer_doe.gltf","Scratch"
"animal","harthmere_animal_deer_doe.gltf","TailWhip"
"animal","harthmere_animal_deer_doe.gltf","ShieldBlock"
"animal","harthmere_animal_deer_doe.gltf","Block"
"animal","harthmere_animal_deer_doe.gltf","HitReact"
"animal","harthmere_animal_deer_doe.gltf","Death"
"animal","harthmere_animal_deer_doe.gltf","Revive"
"animal","harthmere_animal_deer_doe.gltf","Sleep"
"animal","harthmere_animal_deer_doe.gltf","Sit"
"animal","harthmere_animal_deer_doe.gltf","Stand"
"animal","harthmere_animal_deer_doe.gltf","Jump"
"animal","harthmere_animal_deer_doe.gltf","Fall"
"animal","harthmere_animal_deer_doe.gltf","Falling"
"animal","harthmere_animal_deer_doe.gltf","Landing"
"animal","harthmere_animal_deer_doe.gltf","Dodging"
"animal","harthmere_animal_deer_doe.gltf","SidestepLeft"
"animal","harthmere_animal_deer_doe.gltf","SidestepRight"
"animal","harthmere_animal_deer_doe.gltf","Sidestep"
"animal","harthmere_animal_deer_doe.gltf","TurnLeft"
"animal","harthmere_animal_deer_doe.gltf","TurnRight"
"animal","harthmere_animal_deer_doe.gltf","Graze"
"animal","harthmere_animal_deer_doe.gltf","Eat"
"animal","harthmere_animal_deer_doe.gltf","Drink"
"animal","harthmere_animal_deer_doe.gltf","Sniff"
"animal","harthmere_animal_deer_doe.gltf","LookAround"
